,REDSHIFT,TNG_ID,PROJECTION,SERSIC_IDX,HALFLIGHT_RAD,HALFLIGHT_BRIGHTNESS,AXIS_RATIO,LUM_HALFLIGHT_RAD,LUM_TWO_HALFLIGHT_RAD,MASS_STAR_HALFLIGHT_RAD,MASS_STAR_TWO_HALFLIGHT_RAD,LOS_SIGMA,MLR,SFR,SPS_LUM,SPS_LUM_HALFLIGHT_RAD,SPS_LUM_TWO_HALFLIGHT_RAD,MASS_GAS,MASS_STAR,TNG_MASS_STAR_HALFLIGHT_RAD,TNG_MASS_STAR_TWO_HALFLIGHT_RAD,HMRAD_STAR,MASS_DM,MASS_DM_HMR,MASS_ALL,MASS_ALL_HMR,SLOPE_STAR,SLOPE_GAS,SLOPE_DM,SLOPE_ALL,INTERCEPT_STAR,INTERCEPT_GAS,INTERCEPT_DM,INTERCEPT_ALL
10,0.0,354986.0,0,13.725831325982115,0.7228464108983164,5.558053677170903,0.634918444362598,10.176441140312491,10.258997102963875,10.854858937423405,10.93741490007479,2.1030782539373947,4.768895403306075,0.0003778059908654,10.217843915447506,9.990936493135674,10.097399984521017,11.725183636326102,10.896261712558422,10.704992367325936,10.796354545606832,0.6968792249230978,12.801209639955234,10.495568199652729,12.842494219424305,10.911451675662937,3.2899924372141744,1.2507756958187342,1.7263910294340137,2.149344794128832,7.117634041571554,4.824608814028254,7.447327935684176,7.656309821152677
11,0.0,354986.0,2,11.74376598715532,0.6723084429969021,5.615997521782688,0.5440114885202619,10.099815425216537,10.188313568976078,10.778233222327453,10.866731366086993,2.1511908239548,4.768895403306075,0.0003778059908654,10.217843915447506,9.990936493135674,10.097399984521017,11.725183636326102,10.896261712558422,10.686666820311464,10.783985662252638,0.6968792249230978,12.801209639955234,10.495568199652729,12.842494219424305,10.911451675662937,3.2899924372141744,1.2507756958187342,1.7263910294340137,2.149344794128832,7.117634041571554,4.824608814028254,7.447327935684176,7.656309821152677
12,0.02,460028.0,0,5.7628021541014975,0.4922365893811631,5.966473706553771,0.6431955140912353,9.93823968773114,10.058615745165396,10.562099276252018,10.682475333686273,2.077564983010974,4.205906255063016,0.0043678740039467,10.148754626835228,9.736469140759201,9.913593163443242,10.58705986378554,10.772614215356105,10.403305595544929,10.563334023374278,0.6596971847924166,12.306915938856328,10.43320521087853,12.328219265849523,10.770162243617884,3.060393296961484,-1.0710292126736265,1.812765400529564,2.1542816733376267,7.161775284219392,3.7724778155140335,7.495553687515173,7.688659255874395
13,0.02,460028.0,1,4.34488240638751,0.4473868706081726,6.0183244949817345,0.7139049362610524,9.840783875432782,9.976060361772394,10.46464346395366,10.599919950293271,2.176009893601269,4.205906255063016,0.0043678740039467,10.148754626835228,9.736469140759201,9.913593163443242,10.58705986378554,10.772614215356105,10.37083227556259,10.543830343717625,0.6596971847924166,12.306915938856328,10.43320521087853,12.328219265849523,10.770162243617884,3.060393296961484,-1.0710292126736265,1.812765400529564,2.1542816733376267,7.161775284219392,3.7724778155140335,7.495553687515173,7.688659255874395
14,0.02,460028.0,2,6.372643228144462,0.548565495074944,5.843704648146172,0.8224193393555378,9.949467429826754,10.064848894272318,10.573327018347632,10.688708482793196,2.0566320744705022,4.205906255063016,0.0043678740039467,10.148754626835228,9.736469140759201,9.913593163443242,10.58705986378554,10.772614215356105,10.439995711388239,10.586490827034297,0.6596971847924166,12.306915938856328,10.43320521087853,12.328219265849523,10.770162243617884,3.060393296961484,-1.0710292126736265,1.812765400529564,2.1542816733376267,7.161775284219392,3.7724778155140335,7.495553687515173,7.688659255874395
15,0.1,361571.0,0,7.152499697223424,0.725147324433096,5.6716819999030905,0.62207851039177,10.155158622911264,10.26500979895295,10.718827643663566,10.828678819705253,2.116590179276717,3.6615841607198,0.5658562779426575,10.293960061118172,9.98270728810533,10.143543860816841,11.61148794285084,10.857629081870476,10.57321234189611,10.728377772417124,0.8516002890058425,12.599521935356293,10.581530638434485,12.65032261011134,10.906762340959416,3.143480770532169,0.8780312691023845,1.832167055987956,2.131428467545563,6.799217720176659,5.494378185791716,7.161587691634175,7.352385354427027
16,0.1,361571.0,1,6.987806169767818,0.803706698965049,5.53138651293669,0.6267617628107935,10.167023305791501,10.277973069840389,10.730692326543803,10.841642090592693,2.054588658317448,3.6615841607198,0.5658562779426575,10.293960061118172,9.98270728810533,10.143543860816841,11.61148794285084,10.857629081870476,10.621434493412718,10.75622089991276,0.8516002890058425,12.599521935356293,10.581530638434485,12.65032261011134,10.906762340959416,3.143480770532169,0.8780312691023845,1.832167055987956,2.131428467545563,6.799217720176659,5.494378185791716,7.161587691634175,7.352385354427027
17,0.1,361571.0,2,7.828992884898599,0.7226686261068638,5.685263803034911,0.7751463722141808,10.183040822953467,10.288712560656375,10.746709843705771,10.852381581408679,2.103606225952036,3.6615841607198,0.5658562779426575,10.293960061118172,9.98270728810533,10.143543860816841,11.61148794285084,10.857629081870476,10.571234746153507,10.727392297219017,0.8516002890058425,12.599521935356293,10.581530638434485,12.65032261011134,10.906762340959416,3.143480770532169,0.8780312691023845,1.832167055987956,2.131428467545563,6.799217720176659,5.494378185791716,7.161587691634175,7.352385354427027
18,0.02,373091.0,0,9.991751414480357,0.7410832629872712,5.663145249722886,0.8320883580011886,10.249881863237674,10.344918277509436,10.895083185304241,10.990119599576003,2.1593915451505885,4.417751897267202,0.1906095445156097,10.353055370013989,10.073186640917788,10.213731268828138,11.38894666991902,10.998256692080556,10.752219190382728,10.877280142544112,0.8159935106773499,12.650726803707562,10.774942697522023,12.684922245776484,11.081579194282892,3.120731530763137,-0.484763667035119,1.8485329477082773,2.1330023619405654,6.918686403019159,4.230585751128285,7.351864399575821,7.513756602234086
19,0.02,373091.0,1,9.156966459157026,0.7192472536088222,5.708396336840619,0.6194571011313899,10.232792232766775,10.331525556031373,10.877993554833342,10.97672687809794,2.1988918998152025,4.417751897267202,0.1906095445156097,10.353055370013989,10.073186640917788,10.213731268828138,11.38894666991902,10.998256692080556,10.742125380596859,10.869774400250105,0.8159935106773499,12.650726803707562,10.774942697522023,12.684922245776484,11.081579194282892,3.120731530763137,-0.484763667035119,1.8485329477082773,2.1330023619405654,6.918686403019159,4.230585751128285,7.351864399575821,7.513756602234086
20,0.02,373091.0,2,10.862184866200032,0.7333148116536248,5.687672996244043,0.836588266298648,10.276767697467822,10.368374455695829,10.921969019534389,11.013575777762394,2.1747495929774976,4.417751897267202,0.1906095445156097,10.353055370013989,10.073186640917788,10.213731268828138,11.38894666991902,10.998256692080556,10.748900196141912,10.874644130170232,0.8159935106773499,12.650726803707562,10.774942697522023,12.684922245776484,11.081579194282892,3.120731530763137,-0.484763667035119,1.8485329477082773,2.1330023619405654,6.918686403019159,4.230585751128285,7.351864399575821,7.513756602234086
21,0.0,424803.0,0,2.9995595133025903,0.8318752837174919,5.5384724964656495,0.6119403772087596,10.05259270387034,10.209331099524135,10.652805517622795,10.80954391327659,2.140830752865882,3.983022995402695,0.0,10.302992291369922,9.957058009537791,10.140591733230963,10.895640936979957,10.903205105122376,10.591721980258994,10.752897367839372,1.06622427063664,12.518300164343417,11.043377536982021,12.541806686725147,11.21307184634359,2.9131915010710654,1.1743576200677657,1.8467238807211697,1.983054620164473,6.096583366755051,4.353726967726431,6.845951977844913,6.929713880362623
22,0.0,424803.0,1,2.023452417341841,0.9098924476909399,5.400991077204388,0.7253870328963762,9.99057934539479,10.172248278668519,10.590792159147245,10.772461092420972,2.075219803504523,3.983022995402695,0.0,10.302992291369922,9.957058009537791,10.140591733230963,10.895640936979957,10.903205105122376,10.633215333376686,10.791367752693908,1.06622427063664,12.518300164343417,11.043377536982021,12.541806686725147,11.21307184634359,2.9131915010710654,1.1743576200677657,1.8467238807211697,1.983054620164473,6.096583366755051,4.353726967726431,6.845951977844913,6.929713880362623
23,0.0,424803.0,2,2.6411269912802835,0.794781361932618,5.584057095644495,0.8018783975656698,9.997736369075765,10.162314886687941,10.597949182828218,10.762527700440394,2.2174651507006087,3.983022995402695,0.0,10.302992291369922,9.957058009537791,10.140591733230963,10.895640936979957,10.903205105122376,10.570859248257745,10.733198047248193,1.06622427063664,12.518300164343417,11.043377536982021,12.541806686725147,11.21307184634359,2.9131915010710654,1.1743576200677657,1.8467238807211697,1.983054620164473,6.096583366755051,4.353726967726431,6.845951977844913,6.929713880362623
24,0.03,320302.0,0,2.088352281231791,0.8397659430256733,5.706123622958033,0.6621497960666999,10.16184397728625,10.34144428757775,10.788850346120542,10.96845065641204,2.243273298118325,4.236491787272187,0.5287260413169861,10.555188168264303,10.275342657544229,10.412443282747107,11.789125605995862,11.182194537098594,10.904229043878717,11.028307941625576,0.9966678337825868,12.987363257746425,11.049580790659242,13.021775988950832,11.312451084532963,2.8405158922956284,-0.7992833635044886,1.5905554564802022,1.7791167919126565,6.531806071721934,4.696136721105961,7.177564905836184,7.290198407170669
25,0.03,320302.0,1,2.19265301334136,0.8136951474402971,5.748564132722247,0.5288632271477796,10.162028793400127,10.338457059206839,10.789035162234418,10.96546342804113,2.256497512943802,4.236491787272187,0.5287260413169861,10.555188168264303,10.275342657544229,10.412443282747107,11.789125605995862,11.182194537098594,10.893079207262618,11.017898666345193,0.9966678337825868,12.987363257746425,11.049580790659242,13.021775988950832,11.312451084532963,2.8405158922956284,-0.7992833635044886,1.5905554564802022,1.7791167919126565,6.531806071721934,4.696136721105961,7.177564905836184,7.290198407170669
26,0.03,320302.0,2,2.542588570886958,0.9901007588222249,5.3685922866074245,0.787203131462701,10.165102002827274,10.332065924769823,10.792108371661566,10.959072293604114,2.1080270991016112,4.236491787272187,0.5287260413169861,10.555188168264303,10.275342657544229,10.412443282747107,11.789125605995862,11.182194537098594,10.96856394268292,11.083683703676389,0.9966678337825868,12.987363257746425,11.049580790659242,13.021775988950832,11.312451084532963,2.8405158922956284,-0.7992833635044886,1.5905554564802022,1.7791167919126565,6.531806071721934,4.696136721105961,7.177564905836184,7.290198407170669
27,0.06,493372.0,0,2.522088067778359,0.4388566458521803,6.24588693897535,0.5581095201085069,9.938248187016638,10.105722445643469,10.480354192944384,10.647828451571215,2.0108576074969724,3.484223502568665,0.0477141812443733,10.201797766897696,9.678546876290525,9.928812392919843,10.477682552453121,10.743903772825444,10.185997098921016,10.449100441039722,0.76651905429633,12.005413993215415,10.478568029166487,12.041045793690316,10.766858521783094,3.1661438865879044,-0.591465856054221,1.871312547604242,2.171975079939105,6.948066643100467,4.627086694503879,7.270316561170744,7.467423099620417
28,0.06,493372.0,1,2.5151026700867174,0.6087681330654171,5.9005953882508955,0.8788824684370821,9.93221099518364,10.099860291509891,10.474317001111388,10.641966297437639,1.9811845002173187,3.484223502568665,0.0477141812443733,10.201797766897696,9.678546876290525,9.928812392919843,10.477682552453121,10.743903772825444,10.352963696212791,10.563230976708528,0.76651905429633,12.005413993215415,10.478568029166487,12.041045793690316,10.766858521783094,3.1661438865879044,-0.591465856054221,1.871312547604242,2.171975079939105,6.948066643100467,4.627086694503879,7.270316561170744,7.467423099620417
29,0.06,493372.0,2,2.228821430092328,0.5879226978861122,5.960194246540085,0.7197023292812242,9.925440245322688,10.100809718747367,10.467546251250434,10.642915724675115,1.9821393413044968,3.484223502568665,0.0477141812443733,10.201797766897696,9.678546876290525,9.928812392919843,10.477682552453121,10.743903772825444,10.335707436280973,10.550126448217972,0.76651905429633,12.005413993215415,10.478568029166487,12.041045793690316,10.766858521783094,3.1661438865879044,-0.591465856054221,1.871312547604242,2.171975079939105,6.948066643100467,4.627086694503879,7.270316561170744,7.467423099620417
30,0.06,408489.0,0,12.272272821984672,0.6337240176718049,5.530758571140373,0.9323524684536904,9.946855468740306,10.033640181164818,10.601709429665059,10.688494142089569,2.0176158218124005,4.517040254965041,0.0,10.091425592311928,9.809141511303448,9.91543912194097,10.939845794557248,10.74627955323668,10.536203482529741,10.621689135343303,0.579350930167253,12.559283767460075,10.342761817259792,12.577142181941449,10.73844928435634,3.1874074463806017,2.4751059714431745,1.64768810149544,2.05754433338654,7.370278561166776,5.103976558168327,7.764951491529055,7.955878883136519
31,0.06,408489.0,1,6.86951708140034,0.4945828751985637,5.809878945853405,0.5980362491235911,9.823635500242533,9.935395960298992,10.478489461167285,10.590249921223743,2.1538694144007624,4.517040254965041,0.0,10.091425592311928,9.809141511303448,9.91543912194097,10.939845794557248,10.74627955323668,10.487704321999962,10.583939029351908,0.579350930167253,12.559283767460075,10.342761817259792,12.577142181941449,10.73844928435634,3.1874074463806017,2.4751059714431745,1.64768810149544,2.05754433338654,7.370278561166776,5.103976558168327,7.764951491529055,7.955878883136519
32,0.06,408489.0,2,9.974046719198917,0.5306882690298471,5.7727578971010285,0.6774298736253018,9.938324790469608,10.033435183043093,10.593178751394358,10.688289143967845,2.0696710193263006,4.517040254965041,0.0,10.091425592311928,9.809141511303448,9.91543912194097,10.939845794557248,10.74627955323668,10.501598337712977,10.593719554997076,0.579350930167253,12.559283767460075,10.342761817259792,12.577142181941449,10.73844928435634,3.1874074463806017,2.4751059714431745,1.64768810149544,2.05754433338654,7.370278561166776,5.103976558168327,7.764951491529055,7.955878883136519
33,0.07,441286.0,0,3.76576160575797,0.6855298032179381,5.6793378614305645,0.7679428468100838,9.948097545053965,10.091408915823136,10.490753836950766,10.634065207719939,1.9940733161022368,3.488641091551244,0.0476919971406459,10.215801150111158,9.834611529598197,10.006988016637415,10.956140722493215,10.75845744200796,10.479429615354292,10.621145789174562,0.7233639525752149,12.276994850480408,10.446623489526136,12.310453118965166,10.76824820165627,3.014363136276636,-0.658081885099169,1.7908862786877593,2.106613351070936,7.037425787138269,4.525521254126189,7.369944743385091,7.562557249735563
34,0.07,441286.0,1,4.427798518770335,0.5722258006593102,5.885345131760744,0.7252388014754375,9.961456215459455,10.095695182508399,10.504112507356258,10.638351474405201,2.081587471775582,3.488641091551244,0.0476919971406459,10.215801150111158,9.834611529598197,10.006988016637415,10.956140722493215,10.75845744200796,10.40759054666034,10.573612303416306,0.7233639525752149,12.276994850480408,10.446623489526136,12.310453118965166,10.76824820165627,3.014363136276636,-0.658081885099169,1.7908862786877593,2.106613351070936,7.037425787138269,4.525521254126189,7.369944743385091,7.562557249735563
35,0.07,441286.0,2,3.2215767714828822,0.4448678477010179,6.18737227333479,0.782830598389499,9.942282469671188,10.094722836221193,10.48493876156799,10.637379128117995,2.0427874106195665,3.488641091551244,0.0476919971406459,10.215801150111158,9.834611529598197,10.006988016637415,10.956140722493215,10.75845744200796,10.31994875178789,10.511956403028018,0.7233639525752149,12.276994850480408,10.446623489526136,12.310453118965166,10.76824820165627,3.014363136276636,-0.658081885099169,1.7908862786877593,2.106613351070936,7.037425787138269,4.525521254126189,7.369944743385091,7.562557249735563
36,0.05,444083.0,0,10.593837021781775,0.7366394795140311,5.5534369371522665,0.6284625589082358,10.143819612857857,10.236442330837162,10.704022866316956,10.796645584296261,2.051398668697989,3.632480181131829,0.0907699167728424,10.195118056673028,9.85782551933614,10.022512081400656,11.208944389542154,10.755321310132127,10.471869806701166,10.612517006412338,0.8108413080214492,12.221857677225925,10.58961077999521,12.277069390984856,10.851568364161484,3.088228269403771,-1.8848850987936816,1.86673056984502,2.1223030948465684,6.773847332538666,4.039916297378348,7.228664673005317,7.385305980239519
