0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
361418.0,11.57503924524596,5.548502628130357,16502523696.617874,0.7112865975686052,5.45007,26.9213,456.437,488.839,0.0108264,-0.3444471053251784,-3.187295535901253,-1.6983183425662562,-1.940618775667685,0.0,6.789569365108105,7.427264212071369,7.545316923054946,3.9601,19360356372.47253,4.1576727496970625
451628.0,5.92505817293397,3.5252935974145254,15603304882.733736,0.5001309530148255,4.52971,3.14909,119.043,126.732,0.00307255,-0.6257304243746654,-3.0723499159214422,-1.823423495627572,-2.090988608826192,0.08,6.870307239751876,7.373624199749196,7.52083232295957,4.1319,17165764364.799982,3.8954911755058954
451628.0,5.9375943430445375,3.863766861790103,18346227857.630432,0.5276091398523219,4.52971,3.14909,119.043,126.732,0.00307255,-0.6257304243746654,-3.0723499159214422,-1.823423495627572,-2.090988608826192,0.08,6.870307239751876,7.373624199749196,7.52083232295957,4.1319,17165764364.799982,3.8954911755058954
456872.0,2.57594867230357,2.6312633845151474,13617114250.22177,0.8227426965620734,4.28225,2.95773,121.973,129.227,0.0,-2.569770681915617,-3.1552926813840028,-1.841249987036737,-2.167265443264829,0.03,6.971355411415222,7.339934753484606,7.52203300640468,3.63,18502701856.880013,3.4169058548570397
456872.0,2.5693556048438397,2.845545767796077,14247856848.551537,0.8298929865431168,4.28225,2.95773,121.973,129.227,0.0,-2.569770681915617,-3.1552926813840028,-1.841249987036737,-2.167265443264829,0.03,6.971355411415222,7.339934753484606,7.52203300640468,3.63,18502701856.880013,3.4169058548570397
456872.0,2.595389121767242,3.728885489047896,14589302681.070463,0.7953502470287234,4.28225,2.95773,121.973,129.227,0.0,-2.569770681915617,-3.1552926813840028,-1.841249987036737,-2.167265443264829,0.03,6.971355411415222,7.339934753484606,7.52203300640468,3.63,18502701856.880013,3.4169058548570397
401847.0,4.032176269351503,3.564350342377576,17766113326.248028,0.6865058895095574,4.77431,8.47094,208.309,221.573,0.0728764,-0.5170230623422838,-2.9993931539641667,-1.7389528620784287,-2.0819734490292605,0.07,7.118505890844752,7.459385423108731,7.652974404465992,3.5027,17828988497.256607,3.953764233693765
401847.0,3.469538107832665,5.289230434528423,16964429576.545174,0.7105551834015443,4.77431,8.47094,208.309,221.573,0.0728764,-0.5170230623422838,-2.9993931539641667,-1.7389528620784287,-2.0819734490292605,0.07,7.118505890844752,7.459385423108731,7.652974404465992,3.5027,17828988497.256607,3.953764233693765
401847.0,2.138935495350374,5.278668308603829,13759856218.167671,0.6392680124365123,4.77431,8.47094,208.309,221.573,0.0728764,-0.5170230623422838,-2.9993931539641667,-1.7389528620784287,-2.0819734490292605,0.07,7.118505890844752,7.459385423108731,7.652974404465992,3.5027,17828988497.256607,3.953764233693765
373118.0,4.131360848298263,5.215314576254442,18715647016.05257,0.5820792736881532,6.44392,11.0292,319.803,337.316,0.0,-1.0438694679394256,-2.972972099297485,-1.6673775347348632,-1.9040034918594972,0.1,6.6705126918498445,7.2310656831886595,7.358447594668533,5.3757,23063876634.716347,4.125028242836552
373118.0,3.988419143822549,5.904750165011465,19323824607.695557,0.6235935772187418,6.44392,11.0292,319.803,337.316,0.0,-1.0438694679394256,-2.972972099297485,-1.6673775347348632,-1.9040034918594972,0.1,6.6705126918498445,7.2310656831886595,7.358447594668533,5.3757,23063876634.716347,4.125028242836552
373118.0,4.628234978377642,4.905972326878025,19623195022.364902,0.803672534023361,6.44392,11.0292,319.803,337.316,0.0,-1.0438694679394256,-2.972972099297485,-1.6673775347348632,-1.9040034918594972,0.1,6.6705126918498445,7.2310656831886595,7.358447594668533,5.3757,23063876634.716347,4.125028242836552
309966.0,5.337975897756152,6.490201688853052,31099408705.72637,0.5979224832866981,10.2448,28.8635,633.103,672.271,0.0,-0.956751535900637,-3.0757765921149014,-1.7389313828895212,-1.991330481526088,0.01,6.651522294524441,7.186621826281417,7.321529535682989,5.8772,37029957233.87839,4.085128471917029
309966.0,4.457733574352496,5.620611846485788,29044457922.058685,0.6710521842185396,10.2448,28.8635,633.103,672.271,0.0,-0.956751535900637,-3.0757765921149014,-1.7389313828895212,-1.991330481526088,0.01,6.651522294524441,7.186621826281417,7.321529535682989,5.8772,37029957233.87839,4.085128471917029
