REDSHIFT,TNG_ID,PROJECTION,SERSIC_IDX,HALFLIGHT_RAD,HALFLIGHT_BRIGHTNESS,AXIS_RATIO,SERSIC_LUM,LUM_HALFLIGHT_RAD,LUM_TWO_HALFLIGHT_RAD,SERSIC_MASS_STAR,MASS_STAR_HALFLIGHT_RAD,MASS_STAR_TWO_HALFLIGHT_RAD,SIGMA_EFF,SIGMA_CORR,SIGMA_DYN,MLR,SFR,SPS_LUM,SPS_LUM_HALFLIGHT_RAD,SPS_LUM_TWO_HALFLIGHT_RAD,MASS_GAS,TNG_MASS_STAR_30KPC,TNG_MASS_STAR_HALFLIGHT_RAD,TNG_MASS_STAR_TWO_HALFLIGHT_RAD,HMRAD_STAR,MASS_DM,MASS_DM_HMR,MASS_ALL,MASS_ALL_HMR,SLOPE_STAR,SLOPE_GAS,SLOPE_DM,SLOPE_ALL,SLOPE_STAR_2,SLOPE_GAS_2,SLOPE_DM_2,SLOPE_ALL_2,AV_SLOPE_STAR,AV_SLOPE_GAS,AV_SLOPE_DM,AV_SLOPE_ALL,INTERCEPT_STAR,INTERCEPT_GAS,INTERCEPT_DM,INTERCEPT_ALL,INTERCEPT_STAR_2,INTERCEPT_GAS_2,INTERCEPT_DM_2,INTERCEPT_ALL_2,MASS_GAS_HMR,MASS_STAR_HMR,TNG_MASS_STAR
0.06,420510.0,0,10.744978717851732,0.7312547288453809,5.411047677760893,0.914002946066002,10.294726788213742,9.993696795376549,10.085743004456264,10.870258768111716,10.56922877527452,10.66127498435424,2.021702604667509,2.051139306235402,2.150745239677424,3.7629806049576633,0.2163192480802536,10.128566637512536,9.836272271842429,9.95741449633955,10.925315263330852,10.70409861741051,10.483705124889552,10.579206239029872,0.7073264150867078,12.32345369398506,10.347738612490229,12.351910367425887,10.712468634789325,3.1383588363074537,-0.4916694095525434,1.7502342063700058,2.1064295280122427,3.290924186407893,2.0263380037372145,1.765836672450127,2.2912082574262245,3.2640812422970256,1.838856504853148,1.735424609684239,2.2863791001592464,9.098757345843689,4.227071261747776,8.524479017889558,8.958428611698137,9.18716986469413,6.243007669960036,8.53050878807861,9.062083563625276,7.2042420363734605,10.464186195266546,10.76650597041157
0.06,420510.0,1,11.702059394515596,0.7130664410642544,5.459547451978977,0.72366825197448,10.32514798365804,10.024117990037595,10.112755872205993,10.900679963556014,10.599649969935571,10.688287852103969,2.0370576691820155,2.0691989558231305,2.152978540512668,3.7629806049576633,0.2163192480802536,10.128566637512536,9.836272271842429,9.95741449633955,10.925315263330852,10.70409861741051,10.476595539066624,10.57430677630695,0.7073264150867078,12.32345369398506,10.347738612490229,12.351910367425887,10.712468634789325,3.1383588363074537,-0.4916694095525434,1.7502342063700058,2.1064295280122427,3.290924186407893,2.0263380037372145,1.765836672450127,2.2912082574262245,3.2640812422970256,1.838856504853148,1.735424609684239,2.2863791001592464,9.098757345843689,4.227071261747776,8.524479017889558,8.958428611698137,9.18716986469413,6.243007669960036,8.53050878807861,9.062083563625276,7.2042420363734605,10.464186195266546,10.76650597041157
0.06,420510.0,2,9.715226593083129,0.6370794821082693,5.592877840447301,0.7496244460349896,10.26662879640491,9.965598804896016,10.061811603551346,10.842160776302885,10.54113078479399,10.63734358344932,2.075217444122829,2.105540152561254,2.154431928134973,3.7629806049576633,0.2163192480802536,10.128566637512536,9.836272271842429,9.95741449633955,10.925315263330852,10.70409861741051,10.444603087404564,10.553534981287656,0.7073264150867078,12.32345369398506,10.347738612490229,12.351910367425887,10.712468634789325,3.1383588363074537,-0.4916694095525434,1.7502342063700058,2.1064295280122427,3.290924186407893,2.0263380037372145,1.765836672450127,2.2912082574262245,3.2640812422970256,1.838856504853148,1.735424609684239,2.2863791001592464,9.098757345843689,4.227071261747776,8.524479017889558,8.958428611698137,9.18716986469413,6.243007669960036,8.53050878807861,9.062083563625276,7.2042420363734605,10.464186195266546,10.76650597041157
0.1,303208.0,0,3.6047012195711736,0.9392328546594056,5.387324269206459,0.7856278725307809,10.455389367563216,10.15435958340182,10.30019009219667,11.1047686916581,10.803738907496705,10.949569416291554,2.26478284201261,2.276737073069724,2.2389564651158977,4.460456661937797,0.2601477205753326,10.402030920629512,10.153615099663837,10.30160834161097,11.842067245333856,11.051410244724396,10.813446706907312,10.94228641490122,1.0790827663612357,13.005187632588031,11.181098554457082,13.039838877612574,11.352880955185118,2.96233635224955,0.2735338803465073,1.735818243663837,1.8640258201426585,2.8568048936514687,0.1571087765844642,1.720515248324679,1.8952676198870209,2.804416392623686,0.2264506177690073,1.7311941870083276,1.8885143458198788,9.35915400632901,5.1438421524926055,8.891835743291097,9.104965465252418,9.258451899403775,5.049867514967185,8.87670899450863,9.132584544313891,8.669681839477583,10.858606898788707,11.162615021862019
0.1,303208.0,1,2.715439985085485,0.96507242217138,5.352853779425901,0.5236233609058223,10.413853522726912,10.112824210553756,10.275674131411826,11.063232846821796,10.76220353464864,10.92505345550671,2.236673523935124,2.2461544605765336,2.249108091771401,4.460456661937797,0.2601477205753326,10.402030920629512,10.153615099663837,10.30160834161097,11.842067245333856,11.051410244724396,10.826129409269218,10.95247090651314,1.0790827663612357,13.005187632588031,11.181098554457082,13.039838877612574,11.352880955185118,2.96233635224955,0.2735338803465073,1.735818243663837,1.8640258201426585,2.8568048936514687,0.1571087765844642,1.720515248324679,1.8952676198870209,2.804416392623686,0.2264506177690073,1.7311941870083276,1.8885143458198788,9.35915400632901,5.1438421524926055,8.891835743291097,9.104965465252418,9.258451899403775,5.049867514967185,8.87670899450863,9.132584544313891,8.669681839477583,10.858606898788707,11.162615021862019
0.1,303208.0,2,3.148523826199774,0.9908462101031378,5.282931282817421,0.7681272736468626,10.426066663924216,10.125037037586592,10.278849898829904,11.0754459880191,10.774416361681476,10.928229222924788,2.202273841426237,2.214164388577425,2.246497973146424,4.460456661937797,0.2601477205753326,10.402030920629512,10.153615099663837,10.30160834161097,11.842067245333856,11.051410244724396,10.837732601007003,10.962387750866052,1.0790827663612357,13.005187632588031,11.181098554457082,13.039838877612574,11.352880955185118,2.96233635224955,0.2735338803465073,1.735818243663837,1.8640258201426585,2.8568048936514687,0.1571087765844642,1.720515248324679,1.8952676198870209,2.804416392623686,0.2264506177690073,1.7311941870083276,1.8885143458198788,9.35915400632901,5.1438421524926055,8.891835743291097,9.104965465252418,9.258451899403775,5.049867514967185,8.87670899450863,9.132584544313891,8.669681839477583,10.858606898788707,11.162615021862019
0.0,504142.0,0,2.453757584781253,0.5560386277709513,5.917446848824809,0.5017811703609311,10.139574137386564,9.838545187157557,10.007757239157662,10.686343925505357,10.385314975276346,10.554527027276452,2.132413394888127,2.148407595613697,2.25279830473275,3.5218413492644185,0.1986485570669174,10.18947359851599,9.78825167123118,9.942233172384364,10.547921083639045,10.73624338663478,10.36438319174704,10.541278661151338,0.6762652676205624,12.039801907660282,10.459076821966343,12.074608181681675,10.755362604763368,2.998706332845553,-2.5956226332405445,1.970323791653696,2.23863772576703,3.052164737927333,3.732640187422374,2.0137811453420142,2.3555987360263826,2.7533732179878654,3.8343510745867655,1.8792189098530232,2.1518210904016266,9.115111588183147,1.6630444618676457,8.761970024267333,9.125569287887544,9.145498441288868,7.409993527424534,8.784370570884034,9.190825704001472,0.0,10.446937712567731,10.749275276232066
0.0,504142.0,1,4.694486277950736,0.7199725806865114,5.567752202349427,0.9097947342458728,10.252696817623242,9.951666894265786,10.082732193666809,10.799466605742031,10.49843668238458,10.629501981785602,1.993260713610292,2.011409568081242,2.244149951652851,3.5218413492644185,0.1986485570669174,10.18947359851599,9.78825167123118,9.942233172384364,10.547921083639045,10.73624338663478,10.472933573776656,10.606259678145683,0.6762652676205624,12.039801907660282,10.459076821966343,12.074608181681675,10.755362604763368,2.998706332845553,-2.5956226332405445,1.970323791653696,2.23863772576703,3.052164737927333,3.732640187422374,2.0137811453420142,2.3555987360263826,2.7533732179878654,3.8343510745867655,1.8792189098530232,2.1518210904016266,9.115111588183147,1.6630444618676457,8.761970024267333,9.125569287887544,9.145498441288868,7.409993527424534,8.784370570884034,9.190825704001472,0.0,10.446937712567731,10.749275276232066
0.0,504142.0,2,3.1785326810357564,0.5687138251061359,5.9262106454396974,0.5187830739974124,10.227049691055443,9.926020050502803,10.079264358749535,10.773819479174236,10.472789838621598,10.626034146868326,2.003355823496699,2.0269105729493293,2.254434532699906,3.5218413492644185,0.1986485570669174,10.18947359851599,9.78825167123118,9.942233172384364,10.547921083639045,10.73624338663478,10.373889262141832,10.547365867312864,0.6762652676205624,12.039801907660282,10.459076821966343,12.074608181681675,10.755362604763368,2.998706332845553,-2.5956226332405445,1.970323791653696,2.23863772576703,3.052164737927333,3.732640187422374,2.0137811453420142,2.3555987360263826,2.7533732179878654,3.8343510745867655,1.8792189098530232,2.1518210904016266,9.115111588183147,1.6630444618676457,8.761970024267333,9.125569287887544,9.145498441288868,7.409993527424534,8.784370570884034,9.190825704001472,0.0,10.446937712567731,10.749275276232066
0.01,399009.0,0,10.384462919372226,0.7350765937869524,5.710877586633664,0.6751794423062242,10.594887474601403,10.293857482157376,10.38729775295651,11.218095753625878,10.91706576118185,11.010506031980984,2.182797815295487,2.200935911834757,2.274798128468886,4.199603403582215,0.0066591412760317,10.451730894288923,10.151290945442016,10.271393712824027,11.206116557336436,11.074939173313396,10.820311008271268,10.92213134586241,0.807317495435576,12.617802873812542,10.699597591516865,12.648245891160265,11.081147414274144,2.974202504289349,1.4146300736900657,1.7805284166350508,2.126726078426809,3.1988271512126825,2.239318948700429,1.9126436106337243,2.384184313365822,3.0827800715540348,1.5846876834183372,1.6841169987957918,2.2646630677811515,9.360657743644074,5.747921838262943,8.723296348006793,9.198224358994969,9.512109140109526,6.497355939377194,8.813024901427113,9.373765221413333,7.554593426038792,10.845058236814612,11.147479031505105
0.01,399009.0,1,7.842969415927148,0.6090190357628245,5.993053331231186,0.5524337350421418,10.564941569366624,10.263911583198608,10.36950214723458,11.188149848391095,10.88711986222308,10.992710426259052,2.2268102486737207,2.237295494164372,2.278306919135725,4.199603403582215,0.0066591412760317,10.451730894288923,10.151290945442016,10.271393712824027,11.206116557336436,11.074939173313396,10.760487069203798,10.880633028941196,0.807317495435576,12.617802873812542,10.699597591516865,12.648245891160265,11.081147414274144,2.974202504289349,1.4146300736900657,1.7805284166350508,2.126726078426809,3.1988271512126825,2.239318948700429,1.9126436106337243,2.384184313365822,3.0827800715540348,1.5846876834183372,1.6841169987957918,2.2646630677811515,9.360657743644074,5.747921838262943,8.723296348006793,9.198224358994969,9.512109140109526,6.497355939377194,8.813024901427113,9.373765221413333,7.554593426038792,10.845058236814612,11.147479031505105
0.01,399009.0,2,10.599417684042026,0.7467305540793325,5.670958311370036,0.7443188488956063,10.582665983959792,10.281635991273523,10.374237222133516,11.205874262984263,10.904844270297994,10.997445501157989,2.177090578169524,2.196683055159989,2.274448680974451,4.199603403582215,0.0066591412760317,10.451730894288923,10.151290945442016,10.271393712824027,11.206116557336436,11.074939173313396,10.824735555576858,10.926480652773591,0.807317495435576,12.617802873812542,10.699597591516865,12.648245891160265,11.081147414274144,2.974202504289349,1.4146300736900657,1.7805284166350508,2.126726078426809,3.1988271512126825,2.239318948700429,1.9126436106337243,2.384184313365822,3.0827800715540348,1.5846876834183372,1.6841169987957918,2.2646630677811515,9.360657743644074,5.747921838262943,8.723296348006793,9.198224358994969,9.512109140109526,6.497355939377194,8.813024901427113,9.373765221413333,7.554593426038792,10.845058236814612,11.147479031505105
0.0,444545.0,2,3.016922179861846,0.765652152851796,5.371499132656219,0.6264878456541026,10.055397418657062,9.754367863821209,9.910756092545656,10.674671549749055,10.373641994913198,10.530030223637649,2.0589626766209705,2.0728909128115016,2.1468604222516423,4.161732203717835,0.0,10.103000298427592,9.83797247899143,9.960992904586972,10.389821508562052,10.722274429519585,10.501213224998226,10.604059792642271,0.8181952828928952,12.470764361570788,10.67864450136107,12.483923945209352,10.909051714243372,2.862090279829055,1.2620282607877933,1.8922331252971207,2.0289448166502275,2.820199054457773,1.7630309724375497,1.941156864441174,2.1105066211340766,2.95862154020765,1.3691318746825187,1.921982948958693,2.124377052343345,8.845326328307388,5.393505587524031,8.760440757372152,8.960517939755704,8.813889181583411,5.908556383154089,8.794143839924253,9.01737705374294,6.869732454320144,10.518888224394962,10.822274858450408
0.0,410567.0,0,2.721071299405611,0.5923969778418685,5.998653672459551,0.9552161012109368,10.314729119087383,10.0136998010214,10.17642108557522,10.941305072152083,10.640275754086096,10.80299703863992,2.111550424018914,2.1260518304652734,2.233047206314478,4.232295211760371,0.0428286045789718,10.307082029695133,9.839403079099595,10.06582652105807,10.641345655061413,10.933657982759833,10.518835332741142,10.709382906068756,0.8009586748958326,12.325854242330168,10.659620230217948,12.352498126680697,10.958552150670984,3.019711524865764,-0.8963947364434506,1.7826035072676678,2.0567356194922413,2.7466639086234768,0.7106865974364831,1.720262083602898,2.0630043427069285,2.821249900180062,0.8197425201195848,1.8876589722686088,2.186306004919464,9.33605932941408,3.758624351778471,8.728400801826457,9.123168063711544,9.144288081725753,5.183114628769857,8.684315460451447,9.126445295112228,7.157093761633011,10.65304842254472,10.955198671089304
0.0,410567.0,1,2.79402676189144,0.6941788278277601,5.808212192363489,0.7502216638190142,10.33330377443,10.032274385487144,10.19335798044166,10.959879727494698,10.658850338551844,10.81993393350636,2.078122594493616,2.092621247958496,2.229871026851045,4.232295211760371,0.0428286045789718,10.307082029695133,9.839403079099595,10.06582652105807,10.641345655061413,10.933657982759833,10.587956641500956,10.766831272489142,0.8009586748958326,12.325854242330168,10.659620230217948,12.352498126680697,10.958552150670984,3.019711524865764,-0.8963947364434506,1.7826035072676678,2.0567356194922413,2.7466639086234768,0.7106865974364831,1.720262083602898,2.0630043427069285,2.821249900180062,0.8197425201195848,1.8876589722686088,2.186306004919464,9.33605932941408,3.758624351778471,8.728400801826457,9.123168063711544,9.144288081725753,5.183114628769857,8.684315460451447,9.126445295112228,7.157093761633011,10.65304842254472,10.955198671089304
0.0,410567.0,2,2.605884862578036,0.6289775890739674,5.893382274165411,0.8569948635835337,10.273722556576004,9.972693372981633,10.138112456016083,10.900298509640702,10.599269326046333,10.76468840908078,2.1423236911813603,2.1520754232148693,2.232493507596691,4.232295211760371,0.0428286045789718,10.307082029695133,9.839403079099595,10.06582652105807,10.641345655061413,10.933657982759833,10.544701740767085,10.73010697839719,0.8009586748958326,12.325854242330168,10.659620230217948,12.352498126680697,10.958552150670984,3.019711524865764,-0.8963947364434506,1.7826035072676678,2.0567356194922413,2.7466639086234768,0.7106865974364831,1.720262083602898,2.0630043427069285,2.821249900180062,0.8197425201195848,1.8876589722686088,2.186306004919464,9.33605932941408,3.758624351778471,8.728400801826457,9.123168063711544,9.144288081725753,5.183114628769857,8.684315460451447,9.126445295112228,7.157093761633011,10.65304842254472,10.955198671089304
0.07,421365.0,0,7.46151455270905,0.5128799557338859,5.65995314018181,0.6183250388068083,10.028934031759846,9.727904047626476,9.835782848155253,10.634754525645535,10.333724541512169,10.441603342040944,2.039564569210576,2.063382506403866,2.1068129022382363,4.034785894577447,0.0,9.946535012489502,9.60671545563288,9.74237907107787,9.783773472266898,10.552355506375193,10.244399920784607,10.368232242141604,0.63222740172456,12.176243877733,10.271747519744276,12.18902830349744,10.581703755367698,3.050465474776696,1.1771266737334671,1.6987426039033051,2.0065703197212628,3.149031779853182,2.818907464522126,1.6132441705847154,2.06937365761989,3.1512621969471653,2.768950833319713,1.213693105045108,1.9336435691186151,8.888120373086965,5.406923774788838,8.561424752849387,8.900761849954215,8.93363556508038,6.712774482125745,8.516507903745318,8.929339732585566,6.678328325779044,10.285134094728903,10.588268918871439
0.07,421365.0,1,4.329717556100176,0.4327966055726477,5.872647498723441,0.5783113506764351,9.966221531102525,9.66519163566983,9.800660643862402,10.572042024988212,10.27101212955552,10.406481137748091,2.061617818805745,2.0816445936294903,2.1138830241259403,4.034785894577447,0.0,9.946535012489502,9.60671545563288,9.74237907107787,9.783773472266898,10.552355506375193,10.203209159153394,10.33889479235028,0.63222740172456,12.176243877733,10.271747519744276,12.18902830349744,10.581703755367698,3.050465474776696,1.1771266737334671,1.6987426039033051,2.0065703197212628,3.149031779853182,2.818907464522126,1.6132441705847154,2.06937365761989,3.1512621969471653,2.768950833319713,1.213693105045108,1.9336435691186151,8.888120373086965,5.406923774788838,8.561424752849387,8.900761849954215,8.93363556508038,6.712774482125745,8.516507903745318,8.929339732585566,6.678328325779044,10.285134094728903,10.588268918871439
0.07,421365.0,2,9.3355619196051,0.5350554332448999,5.606065740007307,0.6895013810978238,10.067239131014126,9.766209140192505,9.864113786590364,10.673059624899816,10.372029634078192,10.469934280476052,1.977809632790504,2.0065257832711665,2.104383898155858,4.034785894577447,0.0,9.946535012489502,9.60671545563288,9.74237907107787,9.783773472266898,10.552355506375193,10.254368726358436,10.376178148402312,0.63222740172456,12.176243877733,10.271747519744276,12.18902830349744,10.581703755367698,3.050465474776696,1.1771266737334671,1.6987426039033051,2.0065703197212628,3.149031779853182,2.818907464522126,1.6132441705847154,2.06937365761989,3.1512621969471653,2.768950833319713,1.213693105045108,1.9336435691186151,8.888120373086965,5.406923774788838,8.561424752849387,8.900761849954215,8.93363556508038,6.712774482125745,8.516507903745318,8.929339732585566,6.678328325779044,10.285134094728903,10.588268918871439
0.08,362565.0,2,7.776327820984325,0.7269028620532105,5.687803670352172,0.8359204200450157,10.493639697824662,10.192609711977022,10.298589087185174,11.125344543569472,10.824314557721832,10.930293932929985,2.1938345624777305,2.2139826195745425,2.198551144904056,4.282573701465501,0.4492307603359222,10.369650764997342,10.045407168470856,10.187687207746889,11.25479608802172,11.001355610742152,10.730341848672325,10.846129794684506,0.8896138312621875,12.675840728726326,10.709010593199327,12.702664878871357,11.05116754669122,2.9259902567917733,-1.1119301495455642,1.7618465458774304,2.0381704510885488,3.169085071065442,-4.057418117693749,1.761119405246946,2.188286623088908,3.1232372355140408,-2.429272512218685,1.824251791587729,2.2555964874822134,9.261321707865823,3.778042034720508,8.665374732983349,9.079958744367628,9.439913670843485,0.9366479817841844,8.663502620307698,9.18953324614444,6.864232238048498,10.784426668788996,11.087201537112923
0.02,274304.0,0,4.068104802724236,1.0629136036397453,5.3536134887605,0.4146396821582824,10.69433960078884,10.393309734196984,10.532243206702583,11.354037426395683,11.053007559803826,11.191941032309426,2.2457598245414228,2.2598220463154384,2.206111640625396,4.567702663799066,0.058993611484766,10.542572842374556,10.346700802955716,10.495395058866636,12.179296384515782,11.2022706679814,11.006045124856623,11.1471859674081,1.2059412408436077,13.233565584058653,11.299857505410692,13.275830369375871,11.505179244512467,3.0153214757659814,0.5549406669535213,1.5614795123378449,1.746367305003373,2.8610585210009223,0.3503600744261345,1.4698501838019484,1.7215047224941822,2.8070802395867074,0.0591946090827854,1.4313845241283922,1.6977569496955176,9.647419440948887,4.945498018833285,8.65453745143878,8.969587114138477,9.4806873828462,4.721582522425113,8.555149372065564,8.942476302827169,8.610084812136586,11.07478417302802,11.378383916375478
0.02,274304.0,1,3.22488491451009,1.0159310300424091,5.475667591528462,0.7845068507733461,10.673946974269802,10.372917313085871,10.525296448066074,11.333644799876645,11.032615138692716,11.184994273672917,2.3203594744456684,2.3343379779249034,2.2094582960660323,4.567702663799066,0.058993611484766,10.542572842374556,10.346700802955716,10.495395058866636,12.179296384515782,11.2022706679814,10.977790006715592,11.12760171664772,1.2059412408436077,13.233565584058653,11.299857505410692,13.275830369375871,11.505179244512467,3.0153214757659814,0.5549406669535213,1.5614795123378449,1.746367305003373,2.8610585210009223,0.3503600744261345,1.4698501838019484,1.7215047224941822,2.8070802395867074,0.0591946090827854,1.4313845241283922,1.6977569496955176,9.647419440948887,4.945498018833285,8.65453745143878,8.969587114138477,9.4806873828462,4.721582522425113,8.555149372065564,8.942476302827169,8.610084812136586,11.07478417302802,11.378383916375478
0.02,274304.0,2,3.86726243396668,1.1210260851162936,5.24120281044055,0.5114327693269068,10.687548130063506,10.386518293036929,10.528311378026212,11.347245955670347,11.046216118643772,11.188009203633056,2.2142859510805777,2.2240079378664714,2.215541931176718,4.567702663799066,0.058993611484766,10.542572842374556,10.346700802955716,10.495395058866636,12.179296384515782,11.2022706679814,11.036621883058878,11.170947431752053,1.2059412408436077,13.233565584058653,11.299857505410692,13.275830369375871,11.505179244512467,3.0153214757659814,0.5549406669535213,1.5614795123378449,1.746367305003373,2.8610585210009223,0.3503600744261345,1.4698501838019484,1.7215047224941822,2.8070802395867074,0.0591946090827854,1.4313845241283922,1.6977569496955176,9.647419440948887,4.945498018833285,8.65453745143878,8.969587114138477,9.4806873828462,4.721582522425113,8.555149372065564,8.942476302827169,8.610084812136586,11.07478417302802,11.378383916375478
0.01,358987.0,0,10.718216030232565,0.744324616302347,5.38241349933873,0.5654532277300064,10.291697892183674,9.99066789937348,10.08281537660402,10.956643487138807,10.655613494328616,10.747760971559154,2.177728182043924,2.205771507552948,2.158945892648158,4.6232310151848255,0.0017799680354073,10.143422995833696,9.89713525927377,10.010858301094704,11.600166134277917,10.808368590788833,10.5951221610765,10.693306045916817,0.7695887863365594,12.828273899698118,10.68652077321036,12.858115816632278,10.950277313122378,3.176476871284525,0.277240812978756,1.7017488648699537,1.9382421746261296,3.2054485811824307,1.0185980586019012,1.713184355204187,2.0447104226490627,3.1648663305002267,1.492246416686539,1.6382795836748116,2.001345972554056,9.219971404844808,4.877462944996732,8.732563479370679,9.030410354804358,9.239723517600163,5.561920866740687,8.739282192717557,9.098965925147198,7.207438695690194,10.603305342252987,10.907015461141409
0.01,358987.0,1,11.762098129610498,0.756101563944855,5.3602976597650445,0.7162721829107395,10.313066487495805,10.012036493836082,10.10047343200472,10.978012082450938,10.676982088791217,10.765419026959853,2.159821199256215,2.1895447770398264,2.1572303591852475,4.6232310151848255,0.0017799680354073,10.143422995833696,9.89713525927377,10.010858301094704,11.600166134277917,10.808368590788833,10.600026011796908,10.696165442731186,0.7695887863365594,12.828273899698118,10.68652077321036,12.858115816632278,10.950277313122378,3.176476871284525,0.277240812978756,1.7017488648699537,1.9382421746261296,3.2054485811824307,1.0185980586019012,1.713184355204187,2.0447104226490627,3.1648663305002267,1.492246416686539,1.6382795836748116,2.001345972554056,9.219971404844808,4.877462944996732,8.732563479370679,9.030410354804358,9.239723517600163,5.561920866740687,8.739282192717557,9.098965925147198,7.207438695690194,10.603305342252987,10.907015461141409
0.01,358987.0,2,11.869161761197145,0.7645871572119697,5.366003449932636,0.7386962871496072,10.337687882788684,10.03665788906128,10.12473998484336,11.00263347774382,10.701603484016417,10.789685579798496,2.127125864377258,2.1557386362833806,2.1572890149146264,4.6232310151848255,0.0017799680354073,10.143422995833696,9.89713525927377,10.010858301094704,11.600166134277917,10.808368590788833,10.602976529908636,10.698615705336175,0.7695887863365594,12.828273899698118,10.68652077321036,12.858115816632278,10.950277313122378,3.176476871284525,0.277240812978756,1.7017488648699537,1.9382421746261296,3.2054485811824307,1.0185980586019012,1.713184355204187,2.0447104226490627,3.1648663305002267,1.492246416686539,1.6382795836748116,2.001345972554056,9.219971404844808,4.877462944996732,8.732563479370679,9.030410354804358,9.239723517600163,5.561920866740687,8.739282192717557,9.098965925147198,7.207438695690194,10.603305342252987,10.907015461141409
0.02,426322.0,0,9.688570917084544,0.5854015630955065,5.618760004447161,0.629898857187433,10.188567091761184,9.887537100296306,9.983865714558998,10.837102269174611,10.536072277709732,10.632400891972424,1.9903025732525368,2.0155177477397763,2.2255561674107582,4.451795205503169,0.0,10.029904501610527,9.66877606244226,9.826854525110049,11.022383707015196,10.678439679023954,10.418312327247572,10.534703701855868,0.6382681179569047,12.448935429773844,10.465338651461355,12.47300240787406,10.754243066026303,3.0865080178958726,2.542066876884679,1.85798271230587,2.1322074129944006,3.1964321931601645,2.719990879250921,1.928859751905716,2.299456234847866,3.3058387737534654,3.303985063187159,1.946868300029572,2.3417663377676026,9.059479723189977,6.568945083124969,8.756714222458847,9.079909129377738,9.11375599087814,6.81787978800857,8.790088140358717,9.1639947269472,7.210336039184142,10.43670873021076,10.739655746811376
0.02,426322.0,1,7.411074923603103,0.5240338255863393,5.780402077083045,0.6716923440675119,10.170245467081712,9.869215483257518,9.977408653050016,10.818780644495142,10.517750660670949,10.625943830463443,2.050542112600159,2.077519391652558,2.2253148063869306,4.451795205503169,0.0,10.029904501610527,9.66877606244226,9.826854525110049,11.022383707015196,10.678439679023954,10.38996802536066,10.512011565992914,0.6382681179569047,12.448935429773844,10.465338651461355,12.47300240787406,10.754243066026303,3.0865080178958726,2.542066876884679,1.85798271230587,2.1322074129944006,3.1964321931601645,2.719990879250921,1.928859751905716,2.299456234847866,3.3058387737534654,3.303985063187159,1.946868300029572,2.3417663377676026,9.059479723189977,6.568945083124969,8.756714222458847,9.079909129377738,9.11375599087814,6.81787978800857,8.790088140358717,9.1639947269472,7.210336039184142,10.43670873021076,10.739655746811376
0.02,426322.0,2,7.598247915294472,0.5151265097772332,5.737789241594784,0.677596737472369,10.11513336687689,9.814103381955588,9.921144179168495,10.763668544290317,10.462638559369012,10.569679356581926,2.165900822537784,2.186665214939282,2.226244101315992,4.451795205503169,0.0,10.029904501610527,9.66877606244226,9.826854525110049,11.022383707015196,10.678439679023954,10.385445700158035,10.508729006796234,0.6382681179569047,12.448935429773844,10.465338651461355,12.47300240787406,10.754243066026303,3.0865080178958726,2.542066876884679,1.85798271230587,2.1322074129944006,3.1964321931601645,2.719990879250921,1.928859751905716,2.299456234847866,3.3058387737534654,3.303985063187159,1.946868300029572,2.3417663377676026,9.059479723189977,6.568945083124969,8.756714222458847,9.079909129377738,9.11375599087814,6.81787978800857,8.790088140358717,9.1639947269472,7.210336039184142,10.43670873021076,10.739655746811376
0.03,457982.0,0,6.485975879059995,0.6007551284743112,5.819824696647748,0.9301709173190368,10.33474139734574,10.033711421647856,10.148234514484692,10.858906037384044,10.557876061686162,10.672399154523,2.114360275265873,2.1380279101728767,2.13474363254216,3.343217566139088,0.1023284867405891,10.268775218456897,9.928522722126363,10.0736014362796,10.907957851997422,10.792939858495204,10.467878056477732,10.60368721029517,0.8045778793107294,12.237972644754628,10.513719291171718,12.27491099823964,10.839615069317038,2.963605053055454,-0.2515873284700343,1.802603392110251,2.068531638441577,3.0710229458503617,0.8389709852143543,1.839448457206157,2.211446268621791,3.0148700731009934,1.5599564117513027,1.5189989117210434,2.0760629975699683,9.059527997350507,4.454163990663544,8.559619415373978,8.935952345842761,9.130956185313996,5.445217689500976,8.582747287908907,9.031132082704662,6.19389462825493,10.558355723663318,10.861259300231739
0.03,457982.0,1,6.3976329394872495,0.6815312498308609,5.6655478740727725,0.8238142751523008,10.33910340051285,10.038073425923129,10.153263881011265,10.863268040551157,10.562238065961434,10.677428521049569,2.05635479681277,2.078109069461441,2.1319941470752086,3.343217566139088,0.1023284867405891,10.268775218456897,9.928522722126363,10.0736014362796,10.907957851997422,10.792939858495204,10.50764859323936,10.632011208504611,0.8045778793107294,12.237972644754628,10.513719291171718,12.27491099823964,10.839615069317038,2.963605053055454,-0.2515873284700343,1.802603392110251,2.068531638441577,3.0710229458503617,0.8389709852143543,1.839448457206157,2.211446268621791,3.0148700731009934,1.5599564117513027,1.5189989117210434,2.0760629975699683,9.059527997350507,4.454163990663544,8.559619415373978,8.935952345842761,9.130956185313996,5.445217689500976,8.582747287908907,9.031132082704662,6.19389462825493,10.558355723663318,10.861259300231739
